sessionLabel,sessionHours,huntingLevel,potionQuantity,tier,level,className,mapName,hp,potionHealAmount,secondsPerFind,ttkSeconds,secondsPerMob,maxKillsByTime,kills,xp,xpPerScheduledHour,xpPerActiveHour,xpPerPotion,potionsUsed,potionsNeededForFullSession,potionCoveragePercent,completionPercent,hoursUntilStop,damagePerHour,finalHpPercent,riskLevel,xpVsBestPercent
"12h",12,1,10,3,30,"Medico","Hospital Santa Ruína",1580,203,15,31.71,46.71,924,440,12408,1034,2168.48,1240.8,10,33,30.3,47.7,5.72,629.78,0,"HIGH",88.7
"12h",12,1,20,3,30,"Medico","Hospital Santa Ruína",1580,203,15,31.71,46.71,924,688,19402,1616.83,2170.3,970.1,20,33,60.6,74.5,8.94,630.3,0,"HIGH",92.9
"12h",12,1,50,3,30,"Medico","Hospital Santa Ruína",1580,203,15,31.71,46.71,924,924,26057,2171.42,2171.42,789.61,33,33,151.5,100,12,630.63,45.03,"MEDIUM",100
"12h",12,1,100,3,30,"Medico","Hospital Santa Ruína",1580,203,15,31.71,46.71,924,924,26057,2171.42,2171.42,789.61,33,33,303,100,12,630.63,45.03,"MEDIUM",100
"6h",6,1,0,4,40,"Lutador","Terminal dos Esquecidos",2261,190,15,39,54,400,170,7718,1286.33,3008.97,7718,0,21,0,42.8,2.57,881.48,0,"HIGH",100
"6h",6,1,5,4,40,"Lutador","Terminal dos Esquecidos",2261,190,15,39,54,400,241,10941,1823.5,3014.05,2188.2,5,21,23.8,60.5,3.63,883,0,"HIGH",100
"6h",6,1,10,4,40,"Lutador","Terminal dos Esquecidos",2261,190,15,39,54,400,312,14165,2360.83,3017.04,1416.5,10,21,47.6,78.3,4.7,883.83,0,"HIGH",100
"6h",6,1,20,4,40,"Lutador","Terminal dos Esquecidos",2261,190,15,39,54,400,400,18160,3026.67,3026.67,908,20,21,95.2,100,6,886.67,32.77,"MEDIUM",100
"6h",6,1,50,4,40,"Lutador","Terminal dos Esquecidos",2261,190,15,39,54,400,400,18160,3026.67,3026.67,864.76,21,21,238.1,100,6,886.67,41.18,"MEDIUM",100
"6h",6,1,100,4,40,"Lutador","Terminal dos Esquecidos",2261,190,15,39,54,400,400,18160,3026.67,3026.67,864.76,21,21,476.2,100,6,886.67,41.18,"MEDIUM",100
"12h",12,1,0,4,40,"Lutador","Terminal dos Esquecidos",2261,190,15,39,54,800,170,7718,643.17,3008.97,7718,0,49,0,21.4,2.57,881.48,0,"HIGH",100
"12h",12,1,5,4,40,"Lutador","Terminal dos Esquecidos",2261,190,15,39,54,800,241,10941,911.75,3014.05,2188.2,5,49,10.2,30.3,3.63,883,0,"HIGH",100
"12h",12,1,10,4,40,"Lutador","Terminal dos Esquecidos",2261,190,15,39,54,800,312,14165,1180.42,3017.04,1416.5,10,49,20.4,39.1,4.7,883.83,0,"HIGH",100
"12h",12,1,20,4,40,"Lutador","Terminal dos Esquecidos",2261,190,15,39,54,800,455,20657,1721.42,3020.03,1032.85,20,49,40.8,57,6.84,884.72,0,"HIGH",100
"12h",12,1,50,4,40,"Lutador","Terminal dos Esquecidos",2261,190,15,39,54,800,800,36320,3026.67,3026.67,741.22,49,49,102,100,12,886.67,41.18,"MEDIUM",100
"12h",12,1,100,4,40,"Lutador","Terminal dos Esquecidos",2261,190,15,39,54,800,800,36320,3026.67,3026.67,741.22,49,49,204.1,100,12,886.67,41.18,"MEDIUM",100
"6h",6,1,0,4,40,"Assassino","Terminal dos Esquecidos",672,126,15,35,50,432,46,1886,314.33,2889.19,1886,0,47,0,10.9,0.65,1020.38,0,"HIGH",24.4
"6h",6,1,5,4,40,"Assassino","Terminal dos Esquecidos",672,126,15,35,50,432,89,3649,608.17,2919.2,729.8,5,47,10.6,20.8,1.25,1030.98,0,"HIGH",33.4
"6h",6,1,10,4,40,"Assassino","Terminal dos Esquecidos",672,126,15,35,50,432,133,5453,908.83,2929.97,545.3,10,47,21.3,31,1.86,1034.78,0,"HIGH",38.5
"6h",6,1,20,4,40,"Assassino","Terminal dos Esquecidos",672,126,15,35,50,432,220,9020,1503.33,2938.64,451,20,47,42.6,51.2,3.07,1037.84,0,"HIGH",49.7
"6h",6,1,50,4,40,"Assassino","Terminal dos Esquecidos",672,126,15,35,50,432,432,17712,2952,2952,376.85,47,47,106.4,100,6,1042.56,50.39,"MEDIUM",97.5
"6h",6,1,100,4,40,"Assassino","Terminal dos Esquecidos",672,126,15,35,50,432,432,17712,2952,2952,376.85,47,47,212.8,100,6,1042.56,50.39,"MEDIUM",97.5
"12h",12,1,0,4,40,"Assassino","Terminal dos Esquecidos",672,126,15,35,50,864,46,1886,157.17,2889.19,1886,0,96,0,5.4,0.65,1020.38,0,"HIGH",24.4
"12h",12,1,5,4,40,"Assassino","Terminal dos Esquecidos",672,126,15,35,50,864,89,3649,304.08,2919.2,729.8,5,96,5.2,10.4,1.25,1030.98,0,"HIGH",33.4
"12h",12,1,10,4,40,"Assassino","Terminal dos Esquecidos",672,126,15,35,50,864,133,5453,454.42,2929.97,545.3,10,96,10.4,15.5,1.86,1034.78,0,"HIGH",38.5
"12h",12,1,20,4,40,"Assassino","Terminal dos Esquecidos",672,126,15,35,50,864,220,9020,751.67,2938.64,451,20,96,20.8,25.6,3.07,1037.84,0,"HIGH",43.7
"12h",12,1,50,4,40,"Assassino","Terminal dos Esquecidos",672,126,15,35,50,864,481,19721,1643.42,2945.88,394.42,50,96,52.1,55.8,6.69,1040.4,0,"HIGH",54.3
"12h",12,1,100,4,40,"Assassino","Terminal dos Esquecidos",672,126,15,35,50,864,864,35424,2952,2952,369,96,96,104.2,100,12,1042.56,38.29,"MEDIUM",97.5
"6h",6,1,0,4,40,"Atirador","Terminal dos Esquecidos",694,127,15,35,50,432,50,2050,341.67,2894.12,2050,0,44,0,11.8,0.71,978.35,0,"HIGH",26.6
"6h",6,1,5,4,40,"Atirador","Terminal dos Esquecidos",694,127,15,35,50,432,95,3895,649.17,2921.25,779,5,44,11.4,22.2,1.33,987.53,0,"HIGH",35.6
"6h",6,1,10,4,40,"Atirador","Terminal dos Esquecidos",694,127,15,35,50,432,141,5781,963.5,2931.21,578.1,10,44,22.7,32.9,1.97,990.89,0,"HIGH",40.8
"6h",6,1,20,4,40,"Atirador","Terminal dos Esquecidos",694,127,15,35,50,432,233,9553,1592.17,2939.38,477.65,20,44,45.5,54.2,3.25,993.66,0,"HIGH",52.6
"6h",6,1,50,4,40,"Atirador","Terminal dos Esquecidos",694,127,15,35,50,432,432,17712,2952,2952,402.55,44,44,113.6,100,6,997.92,42.43,"MEDIUM",97.5
"6h",6,1,100,4,40,"Atirador","Terminal dos Esquecidos",694,127,15,35,50,432,432,17712,2952,2952,402.55,44,44,227.3,100,6,997.92,42.43,"MEDIUM",97.5
"12h",12,1,0,4,40,"Atirador","Terminal dos Esquecidos",694,127,15,35,50,864,50,2050,170.83,2894.12,2050,0,91,0,5.9,0.71,978.35,0,"HIGH",26.6
"12h",12,1,5,4,40,"Atirador","Terminal dos Esquecidos",694,127,15,35,50,864,95,3895,324.58,2921.25,779,5,91,5.5,11.1,1.33,987.53,0,"HIGH",35.6
"12h",12,1,10,4,40,"Atirador","Terminal dos Esquecidos",694,127,15,35,50,864,141,5781,481.75,2931.21,578.1,10,91,11,16.4,1.97,990.89,0,"HIGH",40.8
"12h",12,1,20,4,40,"Atirador","Terminal dos Esquecidos",694,127,15,35,50,864,233,9553,796.08,2939.38,477.65,20,91,22,27.1,3.25,993.66,0,"HIGH",46.2
"12h",12,1,50,4,40,"Atirador","Terminal dos Esquecidos",694,127,15,35,50,864,508,20828,1735.67,2946.2,416.56,50,91,54.9,58.9,7.07,995.96,0,"HIGH",57.3
"12h",12,1,100,4,40,"Atirador","Terminal dos Esquecidos",694,127,15,35,50,864,864,35424,2952,2952,389.27,91,91,109.9,100,12,997.92,39.76,"MEDIUM",97.5
"6h",6,1,0,4,40,"Medico","Terminal dos Esquecidos",2054,227,15,39,54,400,129,5857,976.17,3003.59,5857,0,23,0,32.5,1.95,1051.85,0,"HIGH",75.9
"6h",6,1,5,4,40,"Medico","Terminal dos Esquecidos",2054,227,15,39,54,400,200,9080,1513.33,3011.61,1816,5,23,21.7,50.3,3.02,1054.73,0,"HIGH",83
"6h",6,1,10,4,40,"Medico","Terminal dos Esquecidos",2054,227,15,39,54,400,271,12303,2050.5,3015.44,1230.3,10,23,43.5,68,4.08,1056.1,0,"HIGH",86.9
"6h",6,1,20,4,40,"Medico","Terminal dos Esquecidos",2054,227,15,39,54,400,400,18160,3026.67,3026.67,908,20,23,87,100,6,1060,11.39,"HIGH",100
"6h",6,1,50,4,40,"Medico","Terminal dos Esquecidos",2054,227,15,39,54,400,400,18160,3026.67,3026.67,789.57,23,23,217.4,100,6,1060,44.55,"MEDIUM",100
"6h",6,1,100,4,40,"Medico","Terminal dos Esquecidos",2054,227,15,39,54,400,400,18160,3026.67,3026.67,789.57,23,23,434.8,100,6,1060,44.55,"MEDIUM",100
"12h",12,1,0,4,40,"Medico","Terminal dos Esquecidos",2054,227,15,39,54,800,129,5857,488.08,3003.59,5857,0,51,0,16.3,1.95,1051.85,0,"HIGH",75.9
"12h",12,1,5,4,40,"Medico","Terminal dos Esquecidos",2054,227,15,39,54,800,200,9080,756.67,3011.61,1816,5,51,9.8,25.1,3.02,1054.73,0,"HIGH",83
"12h",12,1,10,4,40,"Medico","Terminal dos Esquecidos",2054,227,15,39,54,800,271,12303,1025.25,3015.44,1230.3,10,51,19.6,34,4.08,1056.1,0,"HIGH",86.9
"12h",12,1,20,4,40,"Medico","Terminal dos Esquecidos",2054,227,15,39,54,800,414,18796,1566.33,3019.44,939.8,20,51,39.2,51.9,6.23,1057.45,0,"HIGH",91
"12h",12,1,50,4,40,"Medico","Terminal dos Esquecidos",2054,227,15,39,54,800,800,36320,3026.67,3026.67,726.4,50,51,98,100,12,1060,33.3,"MEDIUM",100
"12h",12,1,100,4,40,"Medico","Terminal dos Esquecidos",2054,227,15,39,54,800,800,36320,3026.67,3026.67,712.16,51,51,196.1,100,12,1060,44.35,"MEDIUM",100
"6h",6,1,0,5,50,"Lutador","Zona de Quarentena 9",2801,412,15,40,55,392,107,7426,1237.67,4500.61,7426,0,21,0,27.5,1.65,1691.9,0,"HIGH",100
"6h",6,1,5,5,50,"Lutador","Zona de Quarentena 9",2801,412,15,40,55,392,186,12908,2151.33,4518.11,2581.6,5,21,23.8,47.6,2.86,1698.58,0,"HIGH",100
"6h",6,1,10,5,50,"Lutador","Zona de Quarentena 9",2801,412,15,40,55,392,265,18391,3065.17,4525.47,1839.1,10,21,47.6,67.7,4.06,1701.29,0,"HIGH",100
"6h",6,1,20,5,50,"Lutador","Zona de Quarentena 9",2801,412,15,40,55,392,392,27205,4534.17,4534.17,1360.25,20,21,95.2,100,6,1704.55,29.05,"MEDIUM",99.5
"6h",6,1,50,5,50,"Lutador","Zona de Quarentena 9",2801,412,15,40,55,392,392,27205,4534.17,4534.17,1295.48,21,21,238.1,100,6,1704.55,43.76,"MEDIUM",98
"6h",6,1,100,5,50,"Lutador","Zona de Quarentena 9",2801,412,15,40,55,392,392,27205,4534.17,4534.17,1295.48,21,21,476.2,100,6,1704.55,43.76,"MEDIUM",98
"12h",12,1,0,5,50,"Lutador","Zona de Quarentena 9",2801,412,15,40,55,785,107,7426,618.83,4500.61,7426,0,46,0,13.7,1.65,1691.9,0,"HIGH",100
"12h",12,1,5,5,50,"Lutador","Zona de Quarentena 9",2801,412,15,40,55,785,186,12908,1075.67,4518.11,2581.6,5,46,10.9,23.8,2.86,1698.58,0,"HIGH",100
"12h",12,1,10,5,50,"Lutador","Zona de Quarentena 9",2801,412,15,40,55,785,265,18391,1532.58,4525.47,1839.1,10,46,21.7,33.9,4.06,1701.29,0,"HIGH",100
"12h",12,1,20,5,50,"Lutador","Zona de Quarentena 9",2801,412,15,40,55,785,423,29356,2446.33,4531.8,1467.8,20,46,43.5,54,6.48,1703.68,0,"HIGH",100
"12h",12,1,50,5,50,"Lutador","Zona de Quarentena 9",2801,412,15,40,55,785,785,54479,4539.92,4539.92,1184.33,46,46,108.7,100,12,1706.72,45.42,"MEDIUM",98.1
"12h",12,1,100,5,50,"Lutador","Zona de Quarentena 9",2801,412,15,40,55,785,785,54479,4539.92,4539.92,1184.33,46,46,217.4,100,12,1706.72,45.42,"MEDIUM",98.1
"6h",6,1,0,5,50,"Assassino","Zona de Quarentena 9",804,232,15,35,50,432,30,1893,315.5,4396.65,1893,0,47,0,7.2,0.43,1817.88,0,"HIGH",25.5
"6h",6,1,5,5,50,"Assassino","Zona de Quarentena 9",804,232,15,35,50,432,75,4733,788.83,4483.89,946.6,5,47,10.6,17.6,1.06,1853.76,0,"HIGH",36.7
"6h",6,1,10,5,50,"Assassino","Zona de Quarentena 9",804,232,15,35,50,432,119,7509,1251.5,4505.4,750.9,10,47,21.3,27.8,1.67,1862.83,0,"HIGH",40.8
"6h",6,1,20,5,50,"Assassino","Zona de Quarentena 9",804,232,15,35,50,432,208,13125,2187.5,4521.53,656.25,20,47,42.6,48.4,2.9,1869.49,0,"HIGH",48
"6h",6,1,50,5,50,"Assassino","Zona de Quarentena 9",804,232,15,35,50,432,432,27259,4543.17,4543.17,579.98,47,47,106.4,100,6,1878.48,54.37,"MEDIUM",98.2
"6h",6,1,100,5,50,"Assassino","Zona de Quarentena 9",804,232,15,35,50,432,432,27259,4543.17,4543.17,579.98,47,47,212.8,100,6,1878.48,54.37,"MEDIUM",98.2
"12h",12,1,0,5,50,"Assassino","Zona de Quarentena 9",804,232,15,35,50,864,30,1893,157.75,4396.65,1893,0,95,0,3.6,0.43,1817.88,0,"HIGH",25.5
"12h",12,1,5,5,50,"Assassino","Zona de Quarentena 9",804,232,15,35,50,864,75,4733,394.42,4483.89,946.6,5,95,5.3,8.8,1.06,1853.76,0,"HIGH",36.7
"12h",12,1,10,5,50,"Assassino","Zona de Quarentena 9",804,232,15,35,50,864,119,7509,625.75,4505.4,750.9,10,95,10.5,13.9,1.67,1862.83,0,"HIGH",40.8
"12h",12,1,20,5,50,"Assassino","Zona de Quarentena 9",804,232,15,35,50,864,208,13125,1093.75,4521.53,656.25,20,95,21.1,24.2,2.9,1869.49,0,"HIGH",44.7
"12h",12,1,50,5,50,"Assassino","Zona de Quarentena 9",804,232,15,35,50,864,475,29973,2497.75,4533.73,599.46,50,95,52.6,55.1,6.61,1874.53,0,"HIGH",54
"12h",12,1,100,5,50,"Assassino","Zona de Quarentena 9",804,232,15,35,50,864,864,54518,4543.17,4543.17,573.87,95,95,105.3,100,12,1878.48,37.59,"MEDIUM",98.2
"6h",6,1,0,5,50,"Atirador","Zona de Quarentena 9",832,234,15,35,50,432,33,2082,347,4408.94,2082,0,44,0,7.9,0.47,1739.37,0,"HIGH",28
"6h",6,1,5,5,50,"Atirador","Zona de Quarentena 9",832,234,15,35,50,432,80,5048,841.33,4487.11,1009.6,5,44,11.4,18.8,1.13,1769.96,0,"HIGH",39.1
"6h",6,1,10,5,50,"Atirador","Zona de Quarentena 9",832,234,15,35,50,432,127,8014,1335.67,4507.88,801.4,10,44,22.7,29.6,1.78,1778.08,0,"HIGH",43.6
"6h",6,1,20,5,50,"Atirador","Zona de Quarentena 9",832,234,15,35,50,432,221,13945,2324.17,4522.7,697.25,20,44,45.5,51.4,3.08,1784.01,0,"HIGH",51
"6h",6,1,50,5,50,"Atirador","Zona de Quarentena 9",832,234,15,35,50,432,432,27259,4543.17,4543.17,619.52,44,44,113.6,100,6,1792.08,45.13,"MEDIUM",98.2
"6h",6,1,100,5,50,"Atirador","Zona de Quarentena 9",832,234,15,35,50,432,432,27259,4543.17,4543.17,619.52,44,44,227.3,100,6,1792.08,45.13,"MEDIUM",98.2
"12h",12,1,0,5,50,"Atirador","Zona de Quarentena 9",832,234,15,35,50,864,33,2082,173.5,4408.94,2082,0,90,0,3.9,0.47,1739.37,0,"HIGH",28
"12h",12,1,5,5,50,"Atirador","Zona de Quarentena 9",832,234,15,35,50,864,80,5048,420.67,4487.11,1009.6,5,90,5.6,9.4,1.13,1769.96,0,"HIGH",39.1
"12h",12,1,10,5,50,"Atirador","Zona de Quarentena 9",832,234,15,35,50,864,127,8014,667.83,4507.88,801.4,10,90,11.1,14.8,1.78,1778.08,0,"HIGH",43.6
"12h",12,1,20,5,50,"Atirador","Zona de Quarentena 9",832,234,15,35,50,864,221,13945,1162.08,4522.7,697.25,20,90,22.2,25.7,3.08,1784.01,0,"HIGH",47.5
"12h",12,1,50,5,50,"Atirador","Zona de Quarentena 9",832,234,15,35,50,864,503,31739,2644.92,4534.14,634.78,50,90,55.6,58.3,7,1788.52,0,"HIGH",57.2
"12h",12,1,100,5,50,"Atirador","Zona de Quarentena 9",832,234,15,35,50,864,864,54518,4543.17,4543.17,605.76,90,90,111.1,100,12,1792.08,46.52,"MEDIUM",98.2
"6h",6,1,0,5,50,"Medico","Zona de Quarentena 9",2528,483,15,39,54,400,81,5621,936.83,4569.92,5621,0,23,0,20.5,1.23,2036.2,0,"HIGH",75.7
"6h",6,1,5,5,50,"Medico","Zona de Quarentena 9",2528,483,15,39,54,400,159,11035,1839.17,4597.92,2207,5,23,21.7,40,2.4,2048.45,0,"HIGH",85.5
"6h",6,1,10,5,50,"Medico","Zona de Quarentena 9",2528,483,15,39,54,400,237,16448,2741.33,4607.28,1644.8,10,23,43.5,59.5,3.57,2052.67,0,"HIGH",89.4
"6h",6,1,20,5,50,"Medico","Zona de Quarentena 9",2528,483,15,39,54,400,394,27344,4557.33,4615.02,1367.2,20,23,87,98.8,5.93,2056.11,0,"HIGH",100
"6h",6,1,50,5,50,"Medico","Zona de Quarentena 9",2528,483,15,39,54,400,400,27760,4626.67,4626.67,1206.96,23,23,217.4,100,6,2061.33,50.2,"MEDIUM",100
"6h",6,1,100,5,50,"Medico","Zona de Quarentena 9",2528,483,15,39,54,400,400,27760,4626.67,4626.67,1206.96,23,23,434.8,100,6,2061.33,50.2,"MEDIUM",100
"12h",12,1,0,5,50,"Medico","Zona de Quarentena 9",2528,483,15,39,54,800,81,5621,468.42,4569.92,5621,0,48,0,10.3,1.23,2036.2,0,"HIGH",75.7
"12h",12,1,5,5,50,"Medico","Zona de Quarentena 9",2528,483,15,39,54,800,159,11035,919.58,4597.92,2207,5,48,10.4,20,2.4,2048.45,0,"HIGH",85.5
"12h",12,1,10,5,50,"Medico","Zona de Quarentena 9",2528,483,15,39,54,800,237,16448,1370.67,4607.28,1644.8,10,48,20.8,29.8,3.57,2052.67,0,"HIGH",89.4
"12h",12,1,20,5,50,"Medico","Zona de Quarentena 9",2528,483,15,39,54,800,394,27344,2278.67,4615.02,1367.2,20,48,41.7,49.4,5.93,2056.11,0,"HIGH",93.1
"12h",12,1,50,5,50,"Medico","Zona de Quarentena 9",2528,483,15,39,54,800,800,55520,4626.67,4626.67,1156.67,48,48,104.2,100,12,2061.33,38.61,"MEDIUM",100
"12h",12,1,100,5,50,"Medico","Zona de Quarentena 9",2528,483,15,39,54,800,800,55520,4626.67,4626.67,1156.67,48,48,208.3,100,12,2061.33,38.61,"MEDIUM",100
"6h",6,1,0,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,15,40,55,392,65,6754,1125.67,6698.18,6754,0,38,0,16.8,1.01,3062.63,0,"HIGH",100
"6h",6,1,5,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,15,40,55,392,112,11637,1939.5,6740.66,2327.4,5,38,13.2,28.8,1.73,3082.23,0,"HIGH",100
"6h",6,1,10,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,15,40,55,392,158,16416,2736,6757.87,1641.6,10,38,26.3,40.5,2.43,3090.19,0,"HIGH",100
"6h",6,1,20,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,15,40,55,392,251,26079,4346.5,6773.77,1303.95,20,38,52.6,64.2,3.85,3097.41,0,"HIGH",100
"6h",6,1,50,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,15,40,55,392,392,40729,6788.17,6788.17,1071.82,38,38,131.6,100,6,3103.99,40.29,"MEDIUM",100
"6h",6,1,100,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,15,40,55,392,392,40729,6788.17,6788.17,1071.82,38,38,263.2,100,6,3103.99,40.29,"MEDIUM",99.9
"12h",12,1,0,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,15,40,55,785,65,6754,562.83,6698.18,6754,0,80,0,8.4,1.01,3062.63,0,"HIGH",100
"12h",12,1,5,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,15,40,55,785,112,11637,969.75,6740.66,2327.4,5,80,6.3,14.4,1.73,3082.23,0,"HIGH",100
"12h",12,1,10,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,15,40,55,785,158,16416,1368,6757.87,1641.6,10,80,12.5,20.2,2.43,3090.19,0,"HIGH",100
"12h",12,1,20,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,15,40,55,785,251,26079,2173.25,6773.77,1303.95,20,80,25,32.1,3.85,3097.41,0,"HIGH",100
"12h",12,1,50,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,15,40,55,785,529,54963,4580.25,6787.88,1099.26,50,80,62.5,67.5,8.1,3103.88,0,"HIGH",100
"12h",12,1,100,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,15,40,55,785,785,81562,6796.83,6796.83,1019.53,80,80,125,100,12,3107.95,35.51,"MEDIUM",100
"6h",6,1,0,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,15,35,50,432,27,2549,424.83,6554.57,2549,0,63,0,6.5,0.39,2616.07,0,"HIGH",37.7
"6h",6,1,5,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,15,35,50,432,60,5664,944,6685.38,1132.8,5,63,7.9,14.1,0.85,2668.49,0,"HIGH",48.7
"6h",6,1,10,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,15,35,50,432,93,8779,1463.17,6724.34,877.9,10,63,15.9,21.8,1.31,2684.1,0,"HIGH",53.5
"6h",6,1,20,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,15,35,50,432,160,15104,2517.33,6754.58,755.2,20,63,31.7,37.3,2.24,2696.11,0,"HIGH",57.9
"6h",6,1,50,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,15,35,50,432,360,33984,5664,6777.97,679.68,50,63,79.4,83.6,5.01,2705.44,0,"HIGH",83.4
"6h",6,1,100,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,15,35,50,432,432,40781,6796.83,6796.83,647.32,63,63,158.7,100,6,2712.96,54.44,"MEDIUM",100
"12h",12,1,0,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,15,35,50,864,27,2549,212.42,6554.57,2549,0,128,0,3.2,0.39,2616.07,0,"HIGH",37.7
"12h",12,1,5,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,15,35,50,864,60,5664,472,6685.38,1132.8,5,128,3.9,7.1,0.85,2668.49,0,"HIGH",48.7
"12h",12,1,10,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,15,35,50,864,93,8779,731.58,6724.34,877.9,10,128,7.8,10.9,1.31,2684.1,0,"HIGH",53.5
"12h",12,1,20,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,15,35,50,864,160,15104,1258.67,6754.58,755.2,20,128,15.6,18.6,2.24,2696.11,0,"HIGH",57.9
"12h",12,1,50,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,15,35,50,864,360,33984,2832,6777.97,679.68,50,128,39.1,41.8,5.01,2705.44,0,"HIGH",61.8
"12h",12,1,100,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,15,35,50,864,693,65419,5451.58,6786.99,654.19,100,128,78.1,80.3,9.64,2709.05,0,"HIGH",80.2
"6h",6,1,0,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,15,35,50,432,28,2643,440.5,6561.93,2643,0,61,0,6.7,0.4,2553.37,0,"HIGH",39.1
"6h",6,1,5,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,15,35,50,432,62,5853,975.5,6689.14,1170.6,5,61,8.2,14.6,0.88,2602.58,0,"HIGH",50.3
"6h",6,1,10,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,15,35,50,432,97,9157,1526.17,6727.59,915.7,10,61,16.4,22.7,1.36,2617.57,0,"HIGH",55.8
"6h",6,1,20,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,15,35,50,432,166,15670,2611.67,6755.93,783.5,20,61,32.8,38.7,2.32,2628.72,0,"HIGH",60.1
"6h",6,1,50,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,15,35,50,432,372,35117,5852.83,6778.62,702.34,50,61,82,86.3,5.18,2637.47,0,"HIGH",86.2
"6h",6,1,100,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,15,35,50,432,432,40781,6796.83,6796.83,668.54,61,61,163.9,100,6,2644.56,58.31,"LOW",100
"12h",12,1,0,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,15,35,50,864,28,2643,220.25,6561.93,2643,0,123,0,3.4,0.4,2553.37,0,"HIGH",39.1
"12h",12,1,5,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,15,35,50,864,62,5853,487.75,6689.14,1170.6,5,123,4.1,7.3,0.88,2602.58,0,"HIGH",50.3
"12h",12,1,10,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,15,35,50,864,97,9157,763.08,6727.59,915.7,10,123,8.1,11.3,1.36,2617.57,0,"HIGH",55.8
"12h",12,1,20,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,15,35,50,864,166,15670,1305.83,6755.93,783.5,20,123,16.3,19.3,2.32,2628.72,0,"HIGH",60.1
"12h",12,1,50,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,15,35,50,864,372,35117,2926.42,6778.62,702.34,50,123,40.7,43.2,5.18,2637.47,0,"HIGH",63.9
"12h",12,1,100,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,15,35,50,864,717,67685,5640.42,6787.35,676.85,100,123,81.3,83.1,9.97,2640.88,0,"HIGH",83
"6h",6,1,0,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,15,40,55,392,50,5195,865.83,6667.38,5195,0,39,0,13,0.78,3582.67,0,"HIGH",76.9
"6h",6,1,5,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,15,40,55,392,97,10078,1679.67,6731.13,2015.6,5,39,12.8,25,1.5,3617.04,0,"HIGH",86.6
"6h",6,1,10,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,15,40,55,392,143,14858,2476.33,6753.64,1485.8,10,39,25.6,36.7,2.2,3628.95,0,"HIGH",90.5
"6h",6,1,20,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,15,40,55,392,236,24520,4086.67,6771.92,1226,20,39,51.3,60.3,3.62,3638.91,0,"HIGH",94
"6h",6,1,50,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,15,40,55,392,392,40729,6788.17,6788.17,1044.33,39,39,128.2,100,6,3647.56,40.73,"MEDIUM",100
"6h",6,1,100,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,15,40,55,392,392,40729,6788.17,6788.17,1044.33,39,39,256.4,100,6,3647.56,40.73,"MEDIUM",99.9
"12h",12,1,0,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,15,40,55,785,50,5195,432.92,6667.38,5195,0,82,0,6.5,0.78,3582.67,0,"HIGH",76.9
"12h",12,1,5,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,15,40,55,785,97,10078,839.83,6731.13,2015.6,5,82,6.1,12.5,1.5,3617.04,0,"HIGH",86.6
