tier,position,mobName,mobRank,mobLevel,className,gear,reinforcement,gathering,pet,potion,characterLevel,equipmentTier,hp,attack,defense,baseTtkSeconds,ttkSeconds,ttkDeltaFromPetPercent,expectedAttacksPerKill,expectedDamagePerAttack,expectedDamagePerKill,incomingDamageMultiplier,safeKillsWithoutPotions,safeKillsWithPotions,potionName,potionHealAmount,potionBuyPrice,killsResolvedInProjection,potionsUsedInProjection,potionsPer100Kills,potionGoldPer100Kills,defeatsInProjection,defeatedAtKill,riskLevel,survives100Kills,huntingSecondsPerEnemy,killsPerHour,effectiveXpPerHour
1,"START","Errante do Subúrbio",1,1,"Assassino","CURRENT",0,"NONE","CURRENT_TIER","CURRENT_TIER",1,1,150,45,6,3,2.91,3,1.0343,0.88,0.91,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"MEDIUM",true,15,201.01,1407.04
1,"START","Errante do Subúrbio",1,1,"Assassino","CURRENT",0,"RECOMMENDED","NONE","NONE",1,1,150,45,6,3,3,0,1.0374,0.88,0.91,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"MEDIUM",true,15,200,1400
1,"START","Errante do Subúrbio",1,1,"Assassino","CURRENT",0,"RECOMMENDED","NONE","CURRENT_TIER",1,1,150,45,6,3,3,0,1.0374,0.88,0.91,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"MEDIUM",true,15,200,1400
1,"START","Errante do Subúrbio",1,1,"Assassino","CURRENT",0,"RECOMMENDED","CURRENT_TIER","NONE",1,1,150,45,6,3,2.91,3,1.0343,0.88,0.91,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"MEDIUM",true,15,201.01,1407.04
1,"START","Errante do Subúrbio",1,1,"Assassino","CURRENT",0,"RECOMMENDED","CURRENT_TIER","CURRENT_TIER",1,1,150,45,6,3,2.91,3,1.0343,0.88,0.91,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"MEDIUM",true,15,201.01,1407.04
1,"START","Errante do Subúrbio",1,1,"Assassino","CURRENT",0,"FULL","NONE","NONE",1,1,1032,119,230,1,1,0,1,0.73,0.73,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,15,225,1575
1,"START","Errante do Subúrbio",1,1,"Assassino","CURRENT",0,"FULL","NONE","CURRENT_TIER",1,1,1032,119,230,1,1,0,1,0.73,0.73,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,15,225,1575
1,"START","Errante do Subúrbio",1,1,"Assassino","CURRENT",0,"FULL","CURRENT_TIER","NONE",1,1,1032,119,230,1,1,0,1,0.73,0.73,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,15,225,1575
1,"START","Errante do Subúrbio",1,1,"Assassino","CURRENT",0,"FULL","CURRENT_TIER","CURRENT_TIER",1,1,1032,119,230,1,1,0,1,0.73,0.73,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,15,225,1575
1,"START","Errante do Subúrbio",1,1,"Assassino","CURRENT",3,"NONE","NONE","NONE",1,1.75,162,65,8,2,2,0,1,0.82,0.82,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"MEDIUM",true,15,211.76,1482.35
1,"START","Errante do Subúrbio",1,1,"Assassino","CURRENT",3,"NONE","NONE","CURRENT_TIER",1,1.75,162,65,8,2,2,0,1,0.82,0.82,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"MEDIUM",true,15,211.76,1482.35
1,"START","Errante do Subúrbio",1,1,"Assassino","CURRENT",3,"NONE","CURRENT_TIER","NONE",1,1.75,162,65,8,2,1.94,3,1,0.82,0.82,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"MEDIUM",true,15,212.51,1487.6
1,"START","Errante do Subúrbio",1,1,"Assassino","CURRENT",3,"NONE","CURRENT_TIER","CURRENT_TIER",1,1.75,162,65,8,2,1.94,3,1,0.82,0.82,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"MEDIUM",true,15,212.51,1487.6
1,"START","Errante do Subúrbio",1,1,"Assassino","CURRENT",3,"RECOMMENDED","NONE","NONE",1,1.75,162,65,8,2,2,0,1,0.82,0.82,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"MEDIUM",true,15,211.76,1482.35
1,"START","Errante do Subúrbio",1,1,"Assassino","CURRENT",3,"RECOMMENDED","NONE","CURRENT_TIER",1,1.75,162,65,8,2,2,0,1,0.82,0.82,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"MEDIUM",true,15,211.76,1482.35
1,"START","Errante do Subúrbio",1,1,"Assassino","CURRENT",3,"RECOMMENDED","CURRENT_TIER","NONE",1,1.75,162,65,8,2,1.94,3,1,0.82,0.82,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"MEDIUM",true,15,212.51,1487.6
1,"START","Errante do Subúrbio",1,1,"Assassino","CURRENT",3,"RECOMMENDED","CURRENT_TIER","CURRENT_TIER",1,1.75,162,65,8,2,1.94,3,1,0.82,0.82,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"MEDIUM",true,15,212.51,1487.6
1,"START","Errante do Subúrbio",1,1,"Assassino","CURRENT",3,"FULL","NONE","NONE",1,1.75,1044,139,232,1,1,0,1,0.73,0.73,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,15,225,1575
1,"START","Errante do Subúrbio",1,1,"Assassino","CURRENT",3,"FULL","NONE","CURRENT_TIER",1,1.75,1044,139,232,1,1,0,1,0.73,0.73,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,15,225,1575
1,"START","Errante do Subúrbio",1,1,"Assassino","CURRENT",3,"FULL","CURRENT_TIER","NONE",1,1.75,1044,139,232,1,1,0,1,0.73,0.73,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,15,225,1575
1,"START","Errante do Subúrbio",1,1,"Assassino","CURRENT",3,"FULL","CURRENT_TIER","CURRENT_TIER",1,1.75,1044,139,232,1,1,0,1,0.73,0.73,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,15,225,1575
1,"START","Errante do Subúrbio",1,1,"Atirador","PREVIOUS",0,"NONE","NONE","NONE",1,0,148,16,4,6,6,0,4.2063,0.95,4.01,1,37,37,"Poção de Vida Menor",80,25,38,0,0,0,1,38,"HIGH",false,15,171.43,1200
1,"START","Errante do Subúrbio",1,1,"Atirador","PREVIOUS",0,"NONE","NONE","CURRENT_TIER",1,0,148,16,4,6,6,0,4.2063,0.95,4.01,1,37,100,"Poção de Vida Menor",80,25,100,4,4,100,0,,"MEDIUM",true,15,171.43,1200
1,"START","Errante do Subúrbio",1,1,"Atirador","PREVIOUS",0,"NONE","CURRENT_TIER","NONE",1,0,148,16,4,6,5.82,3,4.1849,0.95,3.99,1,37,37,"Poção de Vida Menor",80,25,38,0,0,0,1,38,"HIGH",false,15,172.91,1210.37
1,"START","Errante do Subúrbio",1,1,"Atirador","PREVIOUS",0,"NONE","CURRENT_TIER","CURRENT_TIER",1,0,148,16,4,6,5.82,3,4.1849,0.95,3.99,1,37,100,"Poção de Vida Menor",80,25,100,4,4,100,0,,"MEDIUM",true,15,172.91,1210.37
1,"START","Errante do Subúrbio",1,1,"Atirador","PREVIOUS",0,"RECOMMENDED","NONE","NONE",1,0,148,16,4,6,6,0,4.2063,0.95,4.01,1,37,37,"Poção de Vida Menor",80,25,38,0,0,0,1,38,"HIGH",false,15,171.43,1200
1,"START","Errante do Subúrbio",1,1,"Atirador","PREVIOUS",0,"RECOMMENDED","NONE","CURRENT_TIER",1,0,148,16,4,6,6,0,4.2063,0.95,4.01,1,37,100,"Poção de Vida Menor",80,25,100,4,4,100,0,,"MEDIUM",true,15,171.43,1200
1,"START","Errante do Subúrbio",1,1,"Atirador","PREVIOUS",0,"RECOMMENDED","CURRENT_TIER","NONE",1,0,148,16,4,6,5.82,3,4.1849,0.95,3.99,1,37,37,"Poção de Vida Menor",80,25,38,0,0,0,1,38,"HIGH",false,15,172.91,1210.37
1,"START","Errante do Subúrbio",1,1,"Atirador","PREVIOUS",0,"RECOMMENDED","CURRENT_TIER","CURRENT_TIER",1,0,148,16,4,6,5.82,3,4.1849,0.95,3.99,1,37,100,"Poção de Vida Menor",80,25,100,4,4,100,0,,"MEDIUM",true,15,172.91,1210.37
1,"START","Errante do Subúrbio",1,1,"Atirador","PREVIOUS",0,"FULL","NONE","NONE",1,0,1030,90,228,2,2,0,3.7094,0.78,2.9,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,15,211.76,1482.35
1,"START","Errante do Subúrbio",1,1,"Atirador","PREVIOUS",0,"FULL","NONE","CURRENT_TIER",1,0,1030,90,228,2,2,0,3.7094,0.78,2.9,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,15,211.76,1482.35
1,"START","Errante do Subúrbio",1,1,"Atirador","PREVIOUS",0,"FULL","CURRENT_TIER","NONE",1,0,1030,90,228,2,1.94,3,3.7016,0.78,2.89,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,15,212.51,1487.6
1,"START","Errante do Subúrbio",1,1,"Atirador","PREVIOUS",0,"FULL","CURRENT_TIER","CURRENT_TIER",1,0,1030,90,228,2,1.94,3,3.7016,0.78,2.89,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,15,212.51,1487.6
1,"START","Errante do Subúrbio",1,1,"Atirador","MIXED",0,"NONE","NONE","NONE",1,0.5,160,36,6,3,3,0,1.997,0.92,1.83,1,87,87,"Poção de Vida Menor",80,25,88,0,0,0,1,88,"HIGH",false,15,200,1400
1,"START","Errante do Subúrbio",1,1,"Atirador","MIXED",0,"NONE","NONE","CURRENT_TIER",1,0.5,160,36,6,3,3,0,1.997,0.92,1.83,1,87,100,"Poção de Vida Menor",80,25,100,1,1,25,0,,"MEDIUM",true,15,200,1400
1,"START","Errante do Subúrbio",1,1,"Atirador","MIXED",0,"NONE","CURRENT_TIER","NONE",1,0.5,160,36,6,3,2.91,3,1.991,0.92,1.83,1,87,87,"Poção de Vida Menor",80,25,88,0,0,0,1,88,"HIGH",false,15,201.01,1407.04
1,"START","Errante do Subúrbio",1,1,"Atirador","MIXED",0,"NONE","CURRENT_TIER","CURRENT_TIER",1,0.5,160,36,6,3,2.91,3,1.991,0.92,1.83,1,87,100,"Poção de Vida Menor",80,25,100,1,1,25,0,,"MEDIUM",true,15,201.01,1407.04
1,"START","Errante do Subúrbio",1,1,"Atirador","MIXED",0,"RECOMMENDED","NONE","NONE",1,0.5,160,36,6,3,3,0,1.997,0.92,1.83,1,87,87,"Poção de Vida Menor",80,25,88,0,0,0,1,88,"HIGH",false,15,200,1400
1,"START","Errante do Subúrbio",1,1,"Atirador","MIXED",0,"RECOMMENDED","NONE","CURRENT_TIER",1,0.5,160,36,6,3,3,0,1.997,0.92,1.83,1,87,100,"Poção de Vida Menor",80,25,100,1,1,25,0,,"MEDIUM",true,15,200,1400
1,"START","Errante do Subúrbio",1,1,"Atirador","MIXED",0,"RECOMMENDED","CURRENT_TIER","NONE",1,0.5,160,36,6,3,2.91,3,1.991,0.92,1.83,1,87,87,"Poção de Vida Menor",80,25,88,0,0,0,1,88,"HIGH",false,15,201.01,1407.04
1,"START","Errante do Subúrbio",1,1,"Atirador","MIXED",0,"RECOMMENDED","CURRENT_TIER","CURRENT_TIER",1,0.5,160,36,6,3,2.91,3,1.991,0.92,1.83,1,87,100,"Poção de Vida Menor",80,25,100,1,1,25,0,,"MEDIUM",true,15,201.01,1407.04
1,"START","Errante do Subúrbio",1,1,"Atirador","MIXED",0,"FULL","NONE","NONE",1,0.5,1042,110,230,2,2,0,1.9299,0.75,1.45,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,15,211.76,1482.35
1,"START","Errante do Subúrbio",1,1,"Atirador","MIXED",0,"FULL","NONE","CURRENT_TIER",1,0.5,1042,110,230,2,2,0,1.9299,0.75,1.45,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,15,211.76,1482.35
1,"START","Errante do Subúrbio",1,1,"Atirador","MIXED",0,"FULL","CURRENT_TIER","NONE",1,0.5,1042,110,230,2,1.94,3,1.9258,0.75,1.44,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,15,212.51,1487.6
1,"START","Errante do Subúrbio",1,1,"Atirador","MIXED",0,"FULL","CURRENT_TIER","CURRENT_TIER",1,0.5,1042,110,230,2,1.94,3,1.9258,0.75,1.44,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,15,212.51,1487.6
1,"START","Errante do Subúrbio",1,1,"Atirador","MIXED",3,"NONE","NONE","NONE",1,0.88,172,44,8,3,3,0,1.1873,0.9,1.07,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"MEDIUM",true,15,200,1400
1,"START","Errante do Subúrbio",1,1,"Atirador","MIXED",3,"NONE","NONE","CURRENT_TIER",1,0.88,172,44,8,3,3,0,1.1873,0.9,1.07,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"MEDIUM",true,15,200,1400
1,"START","Errante do Subúrbio",1,1,"Atirador","MIXED",3,"NONE","CURRENT_TIER","NONE",1,0.88,172,44,8,3,2.91,3,1.1837,0.9,1.07,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"MEDIUM",true,15,201.01,1407.04
1,"START","Errante do Subúrbio",1,1,"Atirador","MIXED",3,"NONE","CURRENT_TIER","CURRENT_TIER",1,0.88,172,44,8,3,2.91,3,1.1837,0.9,1.07,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"MEDIUM",true,15,201.01,1407.04
1,"START","Errante do Subúrbio",1,1,"Atirador","MIXED",3,"RECOMMENDED","NONE","NONE",1,0.88,172,44,8,3,3,0,1.1873,0.9,1.07,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"MEDIUM",true,15,200,1400
1,"START","Errante do Subúrbio",1,1,"Atirador","MIXED",3,"RECOMMENDED","NONE","CURRENT_TIER",1,0.88,172,44,8,3,3,0,1.1873,0.9,1.07,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"MEDIUM",true,15,200,1400
1,"START","Errante do Subúrbio",1,1,"Atirador","MIXED",3,"RECOMMENDED","CURRENT_TIER","NONE",1,0.88,172,44,8,3,2.91,3,1.1837,0.9,1.07,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"MEDIUM",true,15,201.01,1407.04
1,"START","Errante do Subúrbio",1,1,"Atirador","MIXED",3,"RECOMMENDED","CURRENT_TIER","CURRENT_TIER",1,0.88,172,44,8,3,2.91,3,1.1837,0.9,1.07,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"MEDIUM",true,15,201.01,1407.04
1,"START","Errante do Subúrbio",1,1,"Atirador","MIXED",3,"FULL","NONE","NONE",1,0.88,1054,118,232,1,1,0,1.1065,0.74,0.81,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,15,225,1575
1,"START","Errante do Subúrbio",1,1,"Atirador","MIXED",3,"FULL","NONE","CURRENT_TIER",1,0.88,1054,118,232,1,1,0,1.1065,0.74,0.81,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,15,225,1575
1,"START","Errante do Subúrbio",1,1,"Atirador","MIXED",3,"FULL","CURRENT_TIER","NONE",1,0.88,1054,118,232,1,1,0,1.1065,0.74,0.81,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,15,225,1575
1,"START","Errante do Subúrbio",1,1,"Atirador","MIXED",3,"FULL","CURRENT_TIER","CURRENT_TIER",1,0.88,1054,118,232,1,1,0,1.1065,0.74,0.81,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,15,225,1575
1,"START","Errante do Subúrbio",1,1,"Atirador","CURRENT",0,"NONE","NONE","NONE",1,1,172,48,8,2,2,0,1.0025,0.91,0.91,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"MEDIUM",true,15,211.76,1482.35
1,"START","Errante do Subúrbio",1,1,"Atirador","CURRENT",0,"NONE","NONE","CURRENT_TIER",1,1,172,48,8,2,2,0,1.0025,0.91,0.91,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"MEDIUM",true,15,211.76,1482.35
1,"START","Errante do Subúrbio",1,1,"Atirador","CURRENT",0,"NONE","CURRENT_TIER","NONE",1,1,172,48,8,2,1.94,3,1.0004,0.91,0.91,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"MEDIUM",true,15,212.51,1487.6
1,"START","Errante do Subúrbio",1,1,"Atirador","CURRENT",0,"NONE","CURRENT_TIER","CURRENT_TIER",1,1,172,48,8,2,1.94,3,1.0004,0.91,0.91,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"MEDIUM",true,15,212.51,1487.6
1,"START","Errante do Subúrbio",1,1,"Atirador","CURRENT",0,"RECOMMENDED","NONE","NONE",1,1,172,48,8,2,2,0,1.0025,0.91,0.91,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"MEDIUM",true,15,211.76,1482.35
1,"START","Errante do Subúrbio",1,1,"Atirador","CURRENT",0,"RECOMMENDED","NONE","CURRENT_TIER",1,1,172,48,8,2,2,0,1.0025,0.91,0.91,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"MEDIUM",true,15,211.76,1482.35
1,"START","Errante do Subúrbio",1,1,"Atirador","CURRENT",0,"RECOMMENDED","CURRENT_TIER","NONE",1,1,172,48,8,2,1.94,3,1.0004,0.91,0.91,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"MEDIUM",true,15,212.51,1487.6
1,"START","Errante do Subúrbio",1,1,"Atirador","CURRENT",0,"RECOMMENDED","CURRENT_TIER","CURRENT_TIER",1,1,172,48,8,2,1.94,3,1.0004,0.91,0.91,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"MEDIUM",true,15,212.51,1487.6
1,"START","Errante do Subúrbio",1,1,"Atirador","CURRENT",0,"FULL","NONE","NONE",1,1,1054,122,232,1,1,0,1,0.74,0.74,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,15,225,1575
1,"START","Errante do Subúrbio",1,1,"Atirador","CURRENT",0,"FULL","NONE","CURRENT_TIER",1,1,1054,122,232,1,1,0,1,0.74,0.74,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,15,225,1575
1,"START","Errante do Subúrbio",1,1,"Atirador","CURRENT",0,"FULL","CURRENT_TIER","NONE",1,1,1054,122,232,1,1,0,1,0.74,0.74,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,15,225,1575
1,"START","Errante do Subúrbio",1,1,"Atirador","CURRENT",0,"FULL","CURRENT_TIER","CURRENT_TIER",1,1,1054,122,232,1,1,0,1,0.74,0.74,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,15,225,1575
1,"START","Errante do Subúrbio",1,1,"Atirador","CURRENT",3,"NONE","NONE","NONE",1,1.75,202,66,13,2,2,0,1,0.88,0.88,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,15,211.76,1482.35
1,"START","Errante do Subúrbio",1,1,"Atirador","CURRENT",3,"NONE","NONE","CURRENT_TIER",1,1.75,202,66,13,2,2,0,1,0.88,0.88,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,15,211.76,1482.35
1,"START","Errante do Subúrbio",1,1,"Atirador","CURRENT",3,"NONE","CURRENT_TIER","NONE",1,1.75,202,66,13,2,1.94,3,1,0.88,0.88,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,15,212.51,1487.6
1,"START","Errante do Subúrbio",1,1,"Atirador","CURRENT",3,"NONE","CURRENT_TIER","CURRENT_TIER",1,1.75,202,66,13,2,1.94,3,1,0.88,0.88,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,15,212.51,1487.6
1,"START","Errante do Subúrbio",1,1,"Atirador","CURRENT",3,"RECOMMENDED","NONE","NONE",1,1.75,202,66,13,2,2,0,1,0.88,0.88,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,15,211.76,1482.35
1,"START","Errante do Subúrbio",1,1,"Atirador","CURRENT",3,"RECOMMENDED","NONE","CURRENT_TIER",1,1.75,202,66,13,2,2,0,1,0.88,0.88,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,15,211.76,1482.35
1,"START","Errante do Subúrbio",1,1,"Atirador","CURRENT",3,"RECOMMENDED","CURRENT_TIER","NONE",1,1.75,202,66,13,2,1.94,3,1,0.88,0.88,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,15,212.51,1487.6
1,"START","Errante do Subúrbio",1,1,"Atirador","CURRENT",3,"RECOMMENDED","CURRENT_TIER","CURRENT_TIER",1,1.75,202,66,13,2,1.94,3,1,0.88,0.88,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,15,212.51,1487.6
1,"START","Errante do Subúrbio",1,1,"Atirador","CURRENT",3,"FULL","NONE","NONE",1,1.75,1084,140,237,1,1,0,1,0.73,0.73,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,15,225,1575
1,"START","Errante do Subúrbio",1,1,"Atirador","CURRENT",3,"FULL","NONE","CURRENT_TIER",1,1.75,1084,140,237,1,1,0,1,0.73,0.73,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,15,225,1575
1,"START","Errante do Subúrbio",1,1,"Atirador","CURRENT",3,"FULL","CURRENT_TIER","NONE",1,1.75,1084,140,237,1,1,0,1,0.73,0.73,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,15,225,1575
1,"START","Errante do Subúrbio",1,1,"Atirador","CURRENT",3,"FULL","CURRENT_TIER","CURRENT_TIER",1,1.75,1084,140,237,1,1,0,1,0.73,0.73,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,15,225,1575
1,"START","Errante do Subúrbio",1,1,"Médico","PREVIOUS",0,"NONE","NONE","NONE",1,0,194,17,13,5,5,0,4.0866,0.98,4.02,1,48,48,"Poção de Vida Menor",100,25,49,0,0,0,1,49,"HIGH",false,15,180,1260
1,"START","Errante do Subúrbio",1,1,"Médico","PREVIOUS",0,"NONE","NONE","CURRENT_TIER",1,0,194,17,13,5,5,0,4.0866,0.98,4.02,1,48,100,"Poção de Vida Menor",100,25,100,3,3,75,0,,"MEDIUM",true,15,180,1260
1,"START","Errante do Subúrbio",1,1,"Médico","PREVIOUS",0,"NONE","CURRENT_TIER","NONE",1,0,194,17,13,5,4.85,3,4.0684,0.98,4,1,48,48,"Poção de Vida Menor",100,25,49,0,0,0,1,49,"HIGH",false,15,181.36,1269.52
1,"START","Errante do Subúrbio",1,1,"Médico","PREVIOUS",0,"NONE","CURRENT_TIER","CURRENT_TIER",1,0,194,17,13,5,4.85,3,4.0684,0.98,4,1,48,100,"Poção de Vida Menor",100,25,100,3,3,75,0,,"MEDIUM",true,15,181.36,1269.52
1,"START","Errante do Subúrbio",1,1,"Médico","PREVIOUS",0,"RECOMMENDED","NONE","NONE",1,0,194,17,13,5,5,0,4.0866,0.98,4.02,1,48,48,"Poção de Vida Menor",100,25,49,0,0,0,1,49,"HIGH",false,15,180,1260
1,"START","Errante do Subúrbio",1,1,"Médico","PREVIOUS",0,"RECOMMENDED","NONE","CURRENT_TIER",1,0,194,17,13,5,5,0,4.0866,0.98,4.02,1,48,100,"Poção de Vida Menor",100,25,100,3,3,75,0,,"MEDIUM",true,15,180,1260
1,"START","Errante do Subúrbio",1,1,"Médico","PREVIOUS",0,"RECOMMENDED","CURRENT_TIER","NONE",1,0,194,17,13,5,4.85,3,4.0684,0.98,4,1,48,48,"Poção de Vida Menor",100,25,49,0,0,0,1,49,"HIGH",false,15,181.36,1269.52
1,"START","Errante do Subúrbio",1,1,"Médico","PREVIOUS",0,"RECOMMENDED","CURRENT_TIER","CURRENT_TIER",1,0,194,17,13,5,4.85,3,4.0684,0.98,4,1,48,100,"Poção de Vida Menor",100,25,100,3,3,75,0,,"MEDIUM",true,15,181.36,1269.52
1,"START","Errante do Subúrbio",1,1,"Médico","PREVIOUS",0,"FULL","NONE","NONE",1,0,1076,109.5,237,1,1,0,3.577,0.81,2.89,1,100,100,"Poção de Vida Menor",100,25,100,0,0,0,0,,"LOW",true,15,225,1575
1,"START","Errante do Subúrbio",1,1,"Médico","PREVIOUS",0,"FULL","NONE","CURRENT_TIER",1,0,1076,109.5,237,1,1,0,3.577,0.81,2.89,1,100,100,"Poção de Vida Menor",100,25,100,0,0,0,0,,"LOW",true,15,225,1575
1,"START","Errante do Subúrbio",1,1,"Médico","PREVIOUS",0,"FULL","CURRENT_TIER","NONE",1,0,1076,109.5,237,1,1,0,3.577,0.81,2.89,1,100,100,"Poção de Vida Menor",100,25,100,0,0,0,0,,"LOW",true,15,225,1575
1,"START","Errante do Subúrbio",1,1,"Médico","PREVIOUS",0,"FULL","CURRENT_TIER","CURRENT_TIER",1,0,1076,109.5,237,1,1,0,3.577,0.81,2.89,1,100,100,"Poção de Vida Menor",100,25,100,0,0,0,0,,"LOW",true,15,225,1575
1,"START","Errante do Subúrbio",1,1,"Médico","MIXED",0,"NONE","NONE","NONE",1,0.5,242,35,25,3,3,0,1.997,0.98,1.96,1,100,100,"Poção de Vida Menor",100,25,100,0,0,0,0,,"HIGH",true,15,200,1400
1,"START","Errante do Subúrbio",1,1,"Médico","MIXED",0,"NONE","NONE","CURRENT_TIER",1,0.5,242,35,25,3,3,0,1.997,0.98,1.96,1,100,100,"Poção de Vida Menor",100,25,100,1,1,25,0,,"LOW",true,15,200,1400
1,"START","Errante do Subúrbio",1,1,"Médico","MIXED",0,"NONE","CURRENT_TIER","NONE",1,0.5,242,35,25,3,2.91,3,1.991,0.98,1.96,1,100,100,"Poção de Vida Menor",100,25,100,0,0,0,0,,"HIGH",true,15,201.01,1407.04
1,"START","Errante do Subúrbio",1,1,"Médico","MIXED",0,"NONE","CURRENT_TIER","CURRENT_TIER",1,0.5,242,35,25,3,2.91,3,1.991,0.98,1.96,1,100,100,"Poção de Vida Menor",100,25,100,1,1,25,0,,"LOW",true,15,201.01,1407.04
1,"START","Errante do Subúrbio",1,1,"Médico","MIXED",0,"RECOMMENDED","NONE","NONE",1,0.5,242,35,25,3,3,0,1.997,0.98,1.96,1,100,100,"Poção de Vida Menor",100,25,100,0,0,0,0,,"HIGH",true,15,200,1400
1,"START","Errante do Subúrbio",1,1,"Médico","MIXED",0,"RECOMMENDED","NONE","CURRENT_TIER",1,0.5,242,35,25,3,3,0,1.997,0.98,1.96,1,100,100,"Poção de Vida Menor",100,25,100,1,1,25,0,,"LOW",true,15,200,1400
1,"START","Errante do Subúrbio",1,1,"Médico","MIXED",0,"RECOMMENDED","CURRENT_TIER","NONE",1,0.5,242,35,25,3,2.91,3,1.991,0.98,1.96,1,100,100,"Poção de Vida Menor",100,25,100,0,0,0,0,,"HIGH",true,15,201.01,1407.04
1,"START","Errante do Subúrbio",1,1,"Médico","MIXED",0,"RECOMMENDED","CURRENT_TIER","CURRENT_TIER",1,0.5,242,35,25,3,2.91,3,1.991,0.98,1.96,1,100,100,"Poção de Vida Menor",100,25,100,1,1,25,0,,"LOW",true,15,201.01,1407.04
