sessionLabel,sessionHours,huntingLevel,potionQuantity,tier,level,className,mapName,hp,potionHealAmount,secondsPerFind,ttkSeconds,secondsPerMob,maxKillsByTime,kills,xp,xpPerScheduledHour,xpPerActiveHour,xpPerPotion,potionsUsed,potionsNeededForFullSession,potionCoveragePercent,completionPercent,hoursUntilStop,damagePerHour,finalHpPercent,riskLevel,xpVsBestPercent
"12h",12,1,100,2,20,"Medico","Distrito da Ferrugem",1112,100,15,24.39,39.39,1096,1096,17317,1443.08,1443.08,911.42,19,19,526.3,100,12,213.72,40.23,"MEDIUM",99.4
"12h",12,1,150,2,20,"Medico","Distrito da Ferrugem",1112,100,15,24.39,39.39,1096,1096,17317,1443.08,1443.08,911.42,19,19,789.5,100,12,213.72,40.23,"MEDIUM",99.4
"12h",12,1,200,2,20,"Medico","Distrito da Ferrugem",1112,100,15,24.39,39.39,1096,1096,17317,1443.08,1443.08,911.42,19,19,999,100,12,213.72,40.23,"MEDIUM",99.4
"12h",12,1,300,2,20,"Medico","Distrito da Ferrugem",1112,100,15,24.39,39.39,1096,1096,17317,1443.08,1443.08,911.42,19,19,999,100,12,213.72,40.23,"MEDIUM",99.4
"6h",6,1,0,3,30,"Lutador","Hospital Santa Ruína",1739,169,15,31.71,46.71,462,252,7106,1184.33,2164.7,7106,0,13,0,54.7,3.28,529.69,0,"HIGH",100
"6h",6,1,5,3,30,"Lutador","Hospital Santa Ruína",1739,169,15,31.71,46.71,462,374,10547,1757.83,2167.66,2109.4,5,13,38.5,81.1,4.87,530.37,0,"HIGH",100
"6h",6,1,10,3,30,"Lutador","Hospital Santa Ruína",1739,169,15,31.71,46.71,462,462,13028,2171.33,2171.33,1302.8,10,13,76.9,100,6,531.3,13.87,"HIGH",100
"6h",6,1,20,3,30,"Lutador","Hospital Santa Ruína",1739,169,15,31.71,46.71,462,462,13028,2171.33,2171.33,1002.15,13,13,153.8,100,6,531.3,43.02,"MEDIUM",100
"6h",6,1,50,3,30,"Lutador","Hospital Santa Ruína",1739,169,15,31.71,46.71,462,462,13028,2171.33,2171.33,1002.15,13,13,384.6,100,6,531.3,43.02,"MEDIUM",100
"6h",6,1,100,3,30,"Lutador","Hospital Santa Ruína",1739,169,15,31.71,46.71,462,462,13028,2171.33,2171.33,1002.15,13,13,769.2,100,6,531.3,43.02,"MEDIUM",100
"6h",6,1,150,3,30,"Lutador","Hospital Santa Ruína",1739,169,15,31.71,46.71,462,462,13028,2171.33,2171.33,1002.15,13,13,999,100,6,531.3,43.02,"MEDIUM",100
"6h",6,1,200,3,30,"Lutador","Hospital Santa Ruína",1739,169,15,31.71,46.71,462,462,13028,2171.33,2171.33,1002.15,13,13,999,100,6,531.3,43.02,"MEDIUM",100
"6h",6,1,300,3,30,"Lutador","Hospital Santa Ruína",1739,169,15,31.71,46.71,462,462,13028,2171.33,2171.33,1002.15,13,13,999,100,6,531.3,43.02,"MEDIUM",100
"12h",12,1,0,3,30,"Lutador","Hospital Santa Ruína",1739,169,15,31.71,46.71,924,252,7106,592.17,2164.7,7106,0,32,0,27.4,3.28,529.69,0,"HIGH",100
"12h",12,1,5,3,30,"Lutador","Hospital Santa Ruína",1739,169,15,31.71,46.71,924,374,10547,878.92,2167.66,2109.4,5,32,15.6,40.5,4.87,530.37,0,"HIGH",100
"12h",12,1,10,3,30,"Lutador","Hospital Santa Ruína",1739,169,15,31.71,46.71,924,496,13987,1165.58,2169.01,1398.7,10,32,31.3,53.7,6.45,530.72,0,"HIGH",100
"12h",12,1,20,3,30,"Lutador","Hospital Santa Ruína",1739,169,15,31.71,46.71,924,741,20896,1741.33,2170.46,1044.8,20,32,62.5,80.2,9.63,531.08,0,"HIGH",100
"12h",12,1,50,3,30,"Lutador","Hospital Santa Ruína",1739,169,15,31.71,46.71,924,924,26057,2171.42,2171.42,814.28,32,32,156.3,100,12,531.3,44.36,"MEDIUM",100
"12h",12,1,100,3,30,"Lutador","Hospital Santa Ruína",1739,169,15,31.71,46.71,924,924,26057,2171.42,2171.42,814.28,32,32,312.5,100,12,531.3,44.36,"MEDIUM",100
"12h",12,1,150,3,30,"Lutador","Hospital Santa Ruína",1739,169,15,31.71,46.71,924,924,26057,2171.42,2171.42,814.28,32,32,468.8,100,12,531.3,44.36,"MEDIUM",100
"12h",12,1,200,3,30,"Lutador","Hospital Santa Ruína",1739,169,15,31.71,46.71,924,924,26057,2171.42,2171.42,814.28,32,32,625,100,12,531.3,44.36,"MEDIUM",100
"12h",12,1,300,3,30,"Lutador","Hospital Santa Ruína",1739,169,15,31.71,46.71,924,924,26057,2171.42,2171.42,814.28,32,32,937.5,100,12,531.3,44.36,"MEDIUM",100
"6h",6,1,0,3,30,"Assassino","Hospital Santa Ruína",534,121,15,29.08,44.08,490,72,1843,307.17,2061.88,1843,0,28,0,14.9,0.89,596.88,0,"HIGH",25.9
"6h",6,1,5,3,30,"Assassino","Hospital Santa Ruína",534,121,15,29.08,44.08,490,153,3917,652.83,2077.27,783.4,5,28,17.9,31.4,1.89,601.24,0,"HIGH",37.1
"6h",6,1,10,3,30,"Assassino","Hospital Santa Ruína",534,121,15,29.08,44.08,490,235,6016,1002.67,2081.89,601.6,10,28,35.7,48.2,2.89,602.61,0,"HIGH",46.2
"6h",6,1,20,3,30,"Assassino","Hospital Santa Ruína",534,121,15,29.08,44.08,490,398,10189,1698.17,2085.55,509.45,20,28,71.4,81.4,4.89,603.66,0,"HIGH",78.2
"6h",6,1,50,3,30,"Assassino","Hospital Santa Ruína",534,121,15,29.08,44.08,490,490,12544,2090.67,2090.67,448,28,28,178.6,100,6,605.15,54.51,"MEDIUM",96.3
"6h",6,1,100,3,30,"Assassino","Hospital Santa Ruína",534,121,15,29.08,44.08,490,490,12544,2090.67,2090.67,448,28,28,357.1,100,6,605.15,54.51,"MEDIUM",96.3
"6h",6,1,150,3,30,"Assassino","Hospital Santa Ruína",534,121,15,29.08,44.08,490,490,12544,2090.67,2090.67,448,28,28,535.7,100,6,605.15,54.51,"MEDIUM",96.3
"6h",6,1,200,3,30,"Assassino","Hospital Santa Ruína",534,121,15,29.08,44.08,490,490,12544,2090.67,2090.67,448,28,28,714.3,100,6,605.15,54.51,"MEDIUM",96.3
"6h",6,1,300,3,30,"Assassino","Hospital Santa Ruína",534,121,15,29.08,44.08,490,490,12544,2090.67,2090.67,448,28,28,999,100,6,605.15,54.51,"MEDIUM",96.3
"12h",12,1,0,3,30,"Assassino","Hospital Santa Ruína",534,121,15,29.08,44.08,980,72,1843,153.58,2061.88,1843,0,58,0,7.4,0.89,596.88,0,"HIGH",25.9
"12h",12,1,5,3,30,"Assassino","Hospital Santa Ruína",534,121,15,29.08,44.08,980,153,3917,326.42,2077.27,783.4,5,58,8.6,15.7,1.89,601.24,0,"HIGH",37.1
"12h",12,1,10,3,30,"Assassino","Hospital Santa Ruína",534,121,15,29.08,44.08,980,235,6016,501.33,2081.89,601.6,10,58,17.2,24.1,2.89,602.61,0,"HIGH",43
"12h",12,1,20,3,30,"Assassino","Hospital Santa Ruína",534,121,15,29.08,44.08,980,398,10189,849.08,2085.55,509.45,20,58,34.5,40.7,4.89,603.66,0,"HIGH",48.8
"12h",12,1,50,3,30,"Assassino","Hospital Santa Ruína",534,121,15,29.08,44.08,980,888,22733,1894.42,2088.41,454.66,50,58,86.2,90.7,10.89,604.49,0,"HIGH",87.2
"12h",12,1,100,3,30,"Assassino","Hospital Santa Ruína",534,121,15,29.08,44.08,980,980,25088,2090.67,2090.67,432.55,58,58,172.4,100,12,605.15,54.34,"MEDIUM",96.3
"12h",12,1,150,3,30,"Assassino","Hospital Santa Ruína",534,121,15,29.08,44.08,980,980,25088,2090.67,2090.67,432.55,58,58,258.6,100,12,605.15,54.34,"MEDIUM",96.3
"12h",12,1,200,3,30,"Assassino","Hospital Santa Ruína",534,121,15,29.08,44.08,980,980,25088,2090.67,2090.67,432.55,58,58,344.8,100,12,605.15,54.34,"MEDIUM",96.3
"12h",12,1,300,3,30,"Assassino","Hospital Santa Ruína",534,121,15,29.08,44.08,980,980,25088,2090.67,2090.67,432.55,58,58,517.2,100,12,605.15,54.34,"MEDIUM",96.3
"6h",6,1,0,3,30,"Atirador","Hospital Santa Ruína",550,122,15,29.08,44.08,490,76,1946,324.33,2064.02,1946,0,26,0,15.7,0.94,577.97,0,"HIGH",27.4
"6h",6,1,5,3,30,"Atirador","Hospital Santa Ruína",550,122,15,29.08,44.08,490,161,4122,687,2078.04,824.4,5,26,19.2,33.1,1.98,581.96,0,"HIGH",39.1
"6h",6,1,10,3,30,"Atirador","Hospital Santa Ruína",550,122,15,29.08,44.08,490,246,6298,1049.67,2082.41,629.8,10,26,38.5,50.4,3.02,583.2,0,"HIGH",48.3
"6h",6,1,20,3,30,"Atirador","Hospital Santa Ruína",550,122,15,29.08,44.08,490,417,10675,1779.17,2085.7,533.75,20,26,76.9,85.3,5.12,584.17,0,"HIGH",81.9
"6h",6,1,50,3,30,"Atirador","Hospital Santa Ruína",550,122,15,29.08,44.08,490,490,12544,2090.67,2090.67,482.46,26,26,192.3,100,6,585.55,37.95,"MEDIUM",96.3
"6h",6,1,100,3,30,"Atirador","Hospital Santa Ruína",550,122,15,29.08,44.08,490,490,12544,2090.67,2090.67,482.46,26,26,384.6,100,6,585.55,37.95,"MEDIUM",96.3
"6h",6,1,150,3,30,"Atirador","Hospital Santa Ruína",550,122,15,29.08,44.08,490,490,12544,2090.67,2090.67,482.46,26,26,576.9,100,6,585.55,37.95,"MEDIUM",96.3
"6h",6,1,200,3,30,"Atirador","Hospital Santa Ruína",550,122,15,29.08,44.08,490,490,12544,2090.67,2090.67,482.46,26,26,769.2,100,6,585.55,37.95,"MEDIUM",96.3
"6h",6,1,300,3,30,"Atirador","Hospital Santa Ruína",550,122,15,29.08,44.08,490,490,12544,2090.67,2090.67,482.46,26,26,999,100,6,585.55,37.95,"MEDIUM",96.3
"12h",12,1,0,3,30,"Atirador","Hospital Santa Ruína",550,122,15,29.08,44.08,980,76,1946,162.17,2064.02,1946,0,55,0,7.9,0.94,577.97,0,"HIGH",27.4
"12h",12,1,5,3,30,"Atirador","Hospital Santa Ruína",550,122,15,29.08,44.08,980,161,4122,343.5,2078.04,824.4,5,55,9.1,16.5,1.98,581.96,0,"HIGH",39.1
"12h",12,1,10,3,30,"Atirador","Hospital Santa Ruína",550,122,15,29.08,44.08,980,246,6298,524.83,2082.41,629.8,10,55,18.2,25.2,3.02,583.2,0,"HIGH",45
"12h",12,1,20,3,30,"Atirador","Hospital Santa Ruína",550,122,15,29.08,44.08,980,417,10675,889.58,2085.7,533.75,20,55,36.4,42.7,5.12,584.17,0,"HIGH",51.1
"12h",12,1,50,3,30,"Atirador","Hospital Santa Ruína",550,122,15,29.08,44.08,980,927,23731,1977.58,2088.47,474.62,50,55,90.9,94.7,11.36,584.94,0,"HIGH",91.1
"12h",12,1,100,3,30,"Atirador","Hospital Santa Ruína",550,122,15,29.08,44.08,980,980,25088,2090.67,2090.67,456.15,55,55,181.8,100,12,585.55,42.44,"MEDIUM",96.3
"12h",12,1,150,3,30,"Atirador","Hospital Santa Ruína",550,122,15,29.08,44.08,980,980,25088,2090.67,2090.67,456.15,55,55,272.7,100,12,585.55,42.44,"MEDIUM",96.3
"12h",12,1,200,3,30,"Atirador","Hospital Santa Ruína",550,122,15,29.08,44.08,980,980,25088,2090.67,2090.67,456.15,55,55,363.6,100,12,585.55,42.44,"MEDIUM",96.3
"12h",12,1,300,3,30,"Atirador","Hospital Santa Ruína",550,122,15,29.08,44.08,980,980,25088,2090.67,2090.67,456.15,55,55,545.5,100,12,585.55,42.44,"MEDIUM",96.3
"6h",6,1,0,3,30,"Medico","Hospital Santa Ruína",1580,203,15,31.71,46.71,462,192,5414,902.33,2161.99,5414,0,14,0,41.7,2.5,627.94,0,"HIGH",76.2
"6h",6,1,5,3,30,"Medico","Hospital Santa Ruína",1580,203,15,31.71,46.71,462,316,8911,1485.17,2166.51,1782.2,5,14,35.7,68.6,4.11,629.22,0,"HIGH",84.5
"6h",6,1,10,3,30,"Medico","Hospital Santa Ruína",1580,203,15,31.71,46.71,462,440,12408,2068,2168.48,1240.8,10,14,71.4,95.4,5.72,629.78,0,"HIGH",95.2
"6h",6,1,20,3,30,"Medico","Hospital Santa Ruína",1580,203,15,31.71,46.71,462,462,13028,2171.33,2171.33,930.57,14,14,142.9,100,6,630.63,40.39,"MEDIUM",100
"6h",6,1,50,3,30,"Medico","Hospital Santa Ruína",1580,203,15,31.71,46.71,462,462,13028,2171.33,2171.33,930.57,14,14,357.1,100,6,630.63,40.39,"MEDIUM",100
"6h",6,1,100,3,30,"Medico","Hospital Santa Ruína",1580,203,15,31.71,46.71,462,462,13028,2171.33,2171.33,930.57,14,14,714.3,100,6,630.63,40.39,"MEDIUM",100
"6h",6,1,150,3,30,"Medico","Hospital Santa Ruína",1580,203,15,31.71,46.71,462,462,13028,2171.33,2171.33,930.57,14,14,999,100,6,630.63,40.39,"MEDIUM",100
"6h",6,1,200,3,30,"Medico","Hospital Santa Ruína",1580,203,15,31.71,46.71,462,462,13028,2171.33,2171.33,930.57,14,14,999,100,6,630.63,40.39,"MEDIUM",100
"6h",6,1,300,3,30,"Medico","Hospital Santa Ruína",1580,203,15,31.71,46.71,462,462,13028,2171.33,2171.33,930.57,14,14,999,100,6,630.63,40.39,"MEDIUM",100
"12h",12,1,0,3,30,"Medico","Hospital Santa Ruína",1580,203,15,31.71,46.71,924,192,5414,451.17,2161.99,5414,0,33,0,20.9,2.5,627.94,0,"HIGH",76.2
"12h",12,1,5,3,30,"Medico","Hospital Santa Ruína",1580,203,15,31.71,46.71,924,316,8911,742.58,2166.51,1782.2,5,33,15.2,34.3,4.11,629.22,0,"HIGH",84.5
"12h",12,1,10,3,30,"Medico","Hospital Santa Ruína",1580,203,15,31.71,46.71,924,440,12408,1034,2168.48,1240.8,10,33,30.3,47.7,5.72,629.78,0,"HIGH",88.7
"12h",12,1,20,3,30,"Medico","Hospital Santa Ruína",1580,203,15,31.71,46.71,924,688,19402,1616.83,2170.3,970.1,20,33,60.6,74.5,8.94,630.3,0,"HIGH",92.9
"12h",12,1,50,3,30,"Medico","Hospital Santa Ruína",1580,203,15,31.71,46.71,924,924,26057,2171.42,2171.42,789.61,33,33,151.5,100,12,630.63,45.03,"MEDIUM",100
"12h",12,1,100,3,30,"Medico","Hospital Santa Ruína",1580,203,15,31.71,46.71,924,924,26057,2171.42,2171.42,789.61,33,33,303,100,12,630.63,45.03,"MEDIUM",100
"12h",12,1,150,3,30,"Medico","Hospital Santa Ruína",1580,203,15,31.71,46.71,924,924,26057,2171.42,2171.42,789.61,33,33,454.5,100,12,630.63,45.03,"MEDIUM",100
"12h",12,1,200,3,30,"Medico","Hospital Santa Ruína",1580,203,15,31.71,46.71,924,924,26057,2171.42,2171.42,789.61,33,33,606.1,100,12,630.63,45.03,"MEDIUM",100
"12h",12,1,300,3,30,"Medico","Hospital Santa Ruína",1580,203,15,31.71,46.71,924,924,26057,2171.42,2171.42,789.61,33,33,909.1,100,12,630.63,45.03,"MEDIUM",100
"6h",6,1,0,4,40,"Lutador","Terminal dos Esquecidos",2261,190,15,39,54,400,170,7718,1286.33,3008.97,7718,0,21,0,42.8,2.57,881.48,0,"HIGH",100
"6h",6,1,5,4,40,"Lutador","Terminal dos Esquecidos",2261,190,15,39,54,400,241,10941,1823.5,3014.05,2188.2,5,21,23.8,60.5,3.63,883,0,"HIGH",100
"6h",6,1,10,4,40,"Lutador","Terminal dos Esquecidos",2261,190,15,39,54,400,312,14165,2360.83,3017.04,1416.5,10,21,47.6,78.3,4.7,883.83,0,"HIGH",100
"6h",6,1,20,4,40,"Lutador","Terminal dos Esquecidos",2261,190,15,39,54,400,400,18160,3026.67,3026.67,908,20,21,95.2,100,6,886.67,32.77,"MEDIUM",100
"6h",6,1,50,4,40,"Lutador","Terminal dos Esquecidos",2261,190,15,39,54,400,400,18160,3026.67,3026.67,864.76,21,21,238.1,100,6,886.67,41.18,"MEDIUM",100
"6h",6,1,100,4,40,"Lutador","Terminal dos Esquecidos",2261,190,15,39,54,400,400,18160,3026.67,3026.67,864.76,21,21,476.2,100,6,886.67,41.18,"MEDIUM",100
"6h",6,1,150,4,40,"Lutador","Terminal dos Esquecidos",2261,190,15,39,54,400,400,18160,3026.67,3026.67,864.76,21,21,714.3,100,6,886.67,41.18,"MEDIUM",100
"6h",6,1,200,4,40,"Lutador","Terminal dos Esquecidos",2261,190,15,39,54,400,400,18160,3026.67,3026.67,864.76,21,21,952.4,100,6,886.67,41.18,"MEDIUM",100
"6h",6,1,300,4,40,"Lutador","Terminal dos Esquecidos",2261,190,15,39,54,400,400,18160,3026.67,3026.67,864.76,21,21,999,100,6,886.67,41.18,"MEDIUM",100
"12h",12,1,0,4,40,"Lutador","Terminal dos Esquecidos",2261,190,15,39,54,800,170,7718,643.17,3008.97,7718,0,49,0,21.4,2.57,881.48,0,"HIGH",100
"12h",12,1,5,4,40,"Lutador","Terminal dos Esquecidos",2261,190,15,39,54,800,241,10941,911.75,3014.05,2188.2,5,49,10.2,30.3,3.63,883,0,"HIGH",100
"12h",12,1,10,4,40,"Lutador","Terminal dos Esquecidos",2261,190,15,39,54,800,312,14165,1180.42,3017.04,1416.5,10,49,20.4,39.1,4.7,883.83,0,"HIGH",100
"12h",12,1,20,4,40,"Lutador","Terminal dos Esquecidos",2261,190,15,39,54,800,455,20657,1721.42,3020.03,1032.85,20,49,40.8,57,6.84,884.72,0,"HIGH",100
"12h",12,1,50,4,40,"Lutador","Terminal dos Esquecidos",2261,190,15,39,54,800,800,36320,3026.67,3026.67,741.22,49,49,102,100,12,886.67,41.18,"MEDIUM",100
"12h",12,1,100,4,40,"Lutador","Terminal dos Esquecidos",2261,190,15,39,54,800,800,36320,3026.67,3026.67,741.22,49,49,204.1,100,12,886.67,41.18,"MEDIUM",100
"12h",12,1,150,4,40,"Lutador","Terminal dos Esquecidos",2261,190,15,39,54,800,800,36320,3026.67,3026.67,741.22,49,49,306.1,100,12,886.67,41.18,"MEDIUM",100
"12h",12,1,200,4,40,"Lutador","Terminal dos Esquecidos",2261,190,15,39,54,800,800,36320,3026.67,3026.67,741.22,49,49,408.2,100,12,886.67,41.18,"MEDIUM",100
"12h",12,1,300,4,40,"Lutador","Terminal dos Esquecidos",2261,190,15,39,54,800,800,36320,3026.67,3026.67,741.22,49,49,612.2,100,12,886.67,41.18,"MEDIUM",100
"6h",6,1,0,4,40,"Assassino","Terminal dos Esquecidos",672,126,15,35,50,432,46,1886,314.33,2889.19,1886,0,47,0,10.9,0.65,1020.38,0,"HIGH",24.4
"6h",6,1,5,4,40,"Assassino","Terminal dos Esquecidos",672,126,15,35,50,432,89,3649,608.17,2919.2,729.8,5,47,10.6,20.8,1.25,1030.98,0,"HIGH",33.4
"6h",6,1,10,4,40,"Assassino","Terminal dos Esquecidos",672,126,15,35,50,432,133,5453,908.83,2929.97,545.3,10,47,21.3,31,1.86,1034.78,0,"HIGH",38.5
"6h",6,1,20,4,40,"Assassino","Terminal dos Esquecidos",672,126,15,35,50,432,220,9020,1503.33,2938.64,451,20,47,42.6,51.2,3.07,1037.84,0,"HIGH",49.7
"6h",6,1,50,4,40,"Assassino","Terminal dos Esquecidos",672,126,15,35,50,432,432,17712,2952,2952,376.85,47,47,106.4,100,6,1042.56,50.39,"MEDIUM",97.5
"6h",6,1,100,4,40,"Assassino","Terminal dos Esquecidos",672,126,15,35,50,432,432,17712,2952,2952,376.85,47,47,212.8,100,6,1042.56,50.39,"MEDIUM",97.5
"6h",6,1,150,4,40,"Assassino","Terminal dos Esquecidos",672,126,15,35,50,432,432,17712,2952,2952,376.85,47,47,319.1,100,6,1042.56,50.39,"MEDIUM",97.5
"6h",6,1,200,4,40,"Assassino","Terminal dos Esquecidos",672,126,15,35,50,432,432,17712,2952,2952,376.85,47,47,425.5,100,6,1042.56,50.39,"MEDIUM",97.5
"6h",6,1,300,4,40,"Assassino","Terminal dos Esquecidos",672,126,15,35,50,432,432,17712,2952,2952,376.85,47,47,638.3,100,6,1042.56,50.39,"MEDIUM",97.5
"12h",12,1,0,4,40,"Assassino","Terminal dos Esquecidos",672,126,15,35,50,864,46,1886,157.17,2889.19,1886,0,96,0,5.4,0.65,1020.38,0,"HIGH",24.4
"12h",12,1,5,4,40,"Assassino","Terminal dos Esquecidos",672,126,15,35,50,864,89,3649,304.08,2919.2,729.8,5,96,5.2,10.4,1.25,1030.98,0,"HIGH",33.4
"12h",12,1,10,4,40,"Assassino","Terminal dos Esquecidos",672,126,15,35,50,864,133,5453,454.42,2929.97,545.3,10,96,10.4,15.5,1.86,1034.78,0,"HIGH",38.5
"12h",12,1,20,4,40,"Assassino","Terminal dos Esquecidos",672,126,15,35,50,864,220,9020,751.67,2938.64,451,20,96,20.8,25.6,3.07,1037.84,0,"HIGH",43.7
"12h",12,1,50,4,40,"Assassino","Terminal dos Esquecidos",672,126,15,35,50,864,481,19721,1643.42,2945.88,394.42,50,96,52.1,55.8,6.69,1040.4,0,"HIGH",54.3
"12h",12,1,100,4,40,"Assassino","Terminal dos Esquecidos",672,126,15,35,50,864,864,35424,2952,2952,369,96,96,104.2,100,12,1042.56,38.29,"MEDIUM",97.5
"12h",12,1,150,4,40,"Assassino","Terminal dos Esquecidos",672,126,15,35,50,864,864,35424,2952,2952,369,96,96,156.3,100,12,1042.56,38.29,"MEDIUM",97.5
"12h",12,1,200,4,40,"Assassino","Terminal dos Esquecidos",672,126,15,35,50,864,864,35424,2952,2952,369,96,96,208.3,100,12,1042.56,38.29,"MEDIUM",97.5
"12h",12,1,300,4,40,"Assassino","Terminal dos Esquecidos",672,126,15,35,50,864,864,35424,2952,2952,369,96,96,312.5,100,12,1042.56,38.29,"MEDIUM",97.5
"6h",6,1,0,4,40,"Atirador","Terminal dos Esquecidos",694,127,15,35,50,432,50,2050,341.67,2894.12,2050,0,44,0,11.8,0.71,978.35,0,"HIGH",26.6
"6h",6,1,5,4,40,"Atirador","Terminal dos Esquecidos",694,127,15,35,50,432,95,3895,649.17,2921.25,779,5,44,11.4,22.2,1.33,987.53,0,"HIGH",35.6
"6h",6,1,10,4,40,"Atirador","Terminal dos Esquecidos",694,127,15,35,50,432,141,5781,963.5,2931.21,578.1,10,44,22.7,32.9,1.97,990.89,0,"HIGH",40.8
"6h",6,1,20,4,40,"Atirador","Terminal dos Esquecidos",694,127,15,35,50,432,233,9553,1592.17,2939.38,477.65,20,44,45.5,54.2,3.25,993.66,0,"HIGH",52.6
"6h",6,1,50,4,40,"Atirador","Terminal dos Esquecidos",694,127,15,35,50,432,432,17712,2952,2952,402.55,44,44,113.6,100,6,997.92,42.43,"MEDIUM",97.5
"6h",6,1,100,4,40,"Atirador","Terminal dos Esquecidos",694,127,15,35,50,432,432,17712,2952,2952,402.55,44,44,227.3,100,6,997.92,42.43,"MEDIUM",97.5
"6h",6,1,150,4,40,"Atirador","Terminal dos Esquecidos",694,127,15,35,50,432,432,17712,2952,2952,402.55,44,44,340.9,100,6,997.92,42.43,"MEDIUM",97.5
"6h",6,1,200,4,40,"Atirador","Terminal dos Esquecidos",694,127,15,35,50,432,432,17712,2952,2952,402.55,44,44,454.5,100,6,997.92,42.43,"MEDIUM",97.5
"6h",6,1,300,4,40,"Atirador","Terminal dos Esquecidos",694,127,15,35,50,432,432,17712,2952,2952,402.55,44,44,681.8,100,6,997.92,42.43,"MEDIUM",97.5
"12h",12,1,0,4,40,"Atirador","Terminal dos Esquecidos",694,127,15,35,50,864,50,2050,170.83,2894.12,2050,0,91,0,5.9,0.71,978.35,0,"HIGH",26.6
"12h",12,1,5,4,40,"Atirador","Terminal dos Esquecidos",694,127,15,35,50,864,95,3895,324.58,2921.25,779,5,91,5.5,11.1,1.33,987.53,0,"HIGH",35.6
"12h",12,1,10,4,40,"Atirador","Terminal dos Esquecidos",694,127,15,35,50,864,141,5781,481.75,2931.21,578.1,10,91,11,16.4,1.97,990.89,0,"HIGH",40.8
"12h",12,1,20,4,40,"Atirador","Terminal dos Esquecidos",694,127,15,35,50,864,233,9553,796.08,2939.38,477.65,20,91,22,27.1,3.25,993.66,0,"HIGH",46.2
"12h",12,1,50,4,40,"Atirador","Terminal dos Esquecidos",694,127,15,35,50,864,508,20828,1735.67,2946.2,416.56,50,91,54.9,58.9,7.07,995.96,0,"HIGH",57.3
"12h",12,1,100,4,40,"Atirador","Terminal dos Esquecidos",694,127,15,35,50,864,864,35424,2952,2952,389.27,91,91,109.9,100,12,997.92,39.76,"MEDIUM",97.5
"12h",12,1,150,4,40,"Atirador","Terminal dos Esquecidos",694,127,15,35,50,864,864,35424,2952,2952,389.27,91,91,164.8,100,12,997.92,39.76,"MEDIUM",97.5
"12h",12,1,200,4,40,"Atirador","Terminal dos Esquecidos",694,127,15,35,50,864,864,35424,2952,2952,389.27,91,91,219.8,100,12,997.92,39.76,"MEDIUM",97.5
"12h",12,1,300,4,40,"Atirador","Terminal dos Esquecidos",694,127,15,35,50,864,864,35424,2952,2952,389.27,91,91,329.7,100,12,997.92,39.76,"MEDIUM",97.5
"6h",6,1,0,4,40,"Medico","Terminal dos Esquecidos",2054,227,15,39,54,400,129,5857,976.17,3003.59,5857,0,23,0,32.5,1.95,1051.85,0,"HIGH",75.9
"6h",6,1,5,4,40,"Medico","Terminal dos Esquecidos",2054,227,15,39,54,400,200,9080,1513.33,3011.61,1816,5,23,21.7,50.3,3.02,1054.73,0,"HIGH",83
"6h",6,1,10,4,40,"Medico","Terminal dos Esquecidos",2054,227,15,39,54,400,271,12303,2050.5,3015.44,1230.3,10,23,43.5,68,4.08,1056.1,0,"HIGH",86.9
"6h",6,1,20,4,40,"Medico","Terminal dos Esquecidos",2054,227,15,39,54,400,400,18160,3026.67,3026.67,908,20,23,87,100,6,1060,11.39,"HIGH",100
"6h",6,1,50,4,40,"Medico","Terminal dos Esquecidos",2054,227,15,39,54,400,400,18160,3026.67,3026.67,789.57,23,23,217.4,100,6,1060,44.55,"MEDIUM",100
"6h",6,1,100,4,40,"Medico","Terminal dos Esquecidos",2054,227,15,39,54,400,400,18160,3026.67,3026.67,789.57,23,23,434.8,100,6,1060,44.55,"MEDIUM",100
"6h",6,1,150,4,40,"Medico","Terminal dos Esquecidos",2054,227,15,39,54,400,400,18160,3026.67,3026.67,789.57,23,23,652.2,100,6,1060,44.55,"MEDIUM",100
"6h",6,1,200,4,40,"Medico","Terminal dos Esquecidos",2054,227,15,39,54,400,400,18160,3026.67,3026.67,789.57,23,23,869.6,100,6,1060,44.55,"MEDIUM",100
"6h",6,1,300,4,40,"Medico","Terminal dos Esquecidos",2054,227,15,39,54,400,400,18160,3026.67,3026.67,789.57,23,23,999,100,6,1060,44.55,"MEDIUM",100
"12h",12,1,0,4,40,"Medico","Terminal dos Esquecidos",2054,227,15,39,54,800,129,5857,488.08,3003.59,5857,0,51,0,16.3,1.95,1051.85,0,"HIGH",75.9
"12h",12,1,5,4,40,"Medico","Terminal dos Esquecidos",2054,227,15,39,54,800,200,9080,756.67,3011.61,1816,5,51,9.8,25.1,3.02,1054.73,0,"HIGH",83
"12h",12,1,10,4,40,"Medico","Terminal dos Esquecidos",2054,227,15,39,54,800,271,12303,1025.25,3015.44,1230.3,10,51,19.6,34,4.08,1056.1,0,"HIGH",86.9
"12h",12,1,20,4,40,"Medico","Terminal dos Esquecidos",2054,227,15,39,54,800,414,18796,1566.33,3019.44,939.8,20,51,39.2,51.9,6.23,1057.45,0,"HIGH",91
"12h",12,1,50,4,40,"Medico","Terminal dos Esquecidos",2054,227,15,39,54,800,800,36320,3026.67,3026.67,726.4,50,51,98,100,12,1060,33.3,"MEDIUM",100
